name	type	model	replicate	fraction	pcc_train_Dev	pcc_train_Hk	pcc_val_Dev	pcc_val_Hk	pcc_test_Dev	pcc_test_Hk
deepstarr_2_rep2_frac1.0	homologs_finetune	deepstarr_2	2	1.0	0.7282490730285645	0.7830288410186768	0.6794100403785706	0.749590277671814	0.6865870378265825	0.765027503648487
deepstarr_3_rep2_frac1.0	homologs	deepstarr_3	2	1.0	0.693546712398529	0.7664127945899963	0.6521542072296143	0.7356997728347778	0.6767489976259402	0.7590635326551628
deepstarr_3_rep2_frac1.0	homologs_finetune	deepstarr_3	2	1.0	0.7287883758544922	0.7827413082122803	0.6764387488365173	0.7508482336997986	0.6859494439149069	0.7606945271818876
deepstarr_4_rep2_frac1.0	homologs	deepstarr_4	2	1.0	0.6958308219909668	0.7700479030609131	0.6696329116821289	0.750922679901123	0.682406293421748	0.765495730859656
deepstarr_4_rep2_frac1.0	homologs_finetune	deepstarr_4	2	1.0	0.741360604763031	0.7917086482048035	0.6851221323013306	0.7553021311759949	0.6905036058499727	0.7701149375737771
deepstarr_5_rep2_frac1.0	homologs	deepstarr_5	2	1.0	0.6555763483047485	0.7434135675430298	0.6655294895172119	0.735710620880127	0.6779659443894875	0.7653061252211095
deepstarr_5_rep2_frac1.0	homologs_finetune	deepstarr_5	2	1.0	0.7129862904548645	0.7731640338897705	0.6836947798728943	0.7590473890304565	0.6895415470289247	0.7719277823569728
deepstarr_6_rep2_frac1.0	homologs	deepstarr_6	2	1.0	0.6665353178977966	0.7530086040496826	0.6734666228294373	0.7498214840888977	0.6890281364756513	0.7719192414109363
deepstarr_6_rep2_frac1.0	homologs_finetune	deepstarr_6	2	1.0	0.726922333240509	0.7815428376197815	0.6855074763298035	0.7593457698822021	0.696410102165593	0.7743704525376705
deepstarr_7_rep2_frac1.0	homologs	deepstarr_7	2	1.0	0.6575666069984436	0.7471426129341125	0.6763041019439697	0.7549625635147095	0.6817692649913096	0.7707294590731533
deepstarr_7_rep2_frac1.0	homologs_finetune	deepstarr_7	2	1.0	0.7235000133514404	0.7787097096443176	0.6878827810287476	0.7584408521652222	0.6956291156643356	0.7760816305610301
deepstarr_8_rep2_frac1.0	homologs	deepstarr_8	2	1.0	0.6539060473442078	0.7460082769393921	0.6783586740493774	0.7542984485626221	0.6837488489439324	0.7674685569227628
deepstarr_8_rep2_frac1.0	homologs_finetune	deepstarr_8	2	1.0	0.7202817797660828	0.7791770696640015	0.6886920928955078	0.756552517414093	0.6946829729209799	0.7751724440556094
deepstarr_9_rep2_frac1.0	homologs	deepstarr_9	2	1.0	0.6521438956260681	0.7443183660507202	0.6723815202713013	0.7528038620948792	0.6831569793329707	0.769277353755671
deepstarr_9_rep2_frac1.0	homologs_finetune	deepstarr_9	2	1.0	0.7228941917419434	0.7797853350639343	0.6865143179893494	0.7636759281158447	0.6939780575180688	0.7758345320404452
deepstarr_10_rep2_frac1.0	homologs	deepstarr_10	2	1.0	0.6454592347145081	0.741827666759491	0.6831585168838501	0.7540497183799744	0.6859733614688798	0.7695548833633074
deepstarr_10_rep2_frac1.0	homologs_finetune	deepstarr_10	2	1.0	0.7221675515174866	0.7794103622436523	0.6860353350639343	0.7653157711029053	0.6961724452039922	0.7748813686208273
deepstarr_11_rep2_frac1.0	homologs	deepstarr_11	2	1.0	0.6440631747245789	0.7427881956100464	0.6752133369445801	0.752849817276001	0.6854043535114589	0.7726627174917494
deepstarr_11_rep2_frac1.0	homologs_finetune	deepstarr_11	2	1.0	0.7247541546821594	0.7804351449012756	0.6928691864013672	0.7655828595161438	0.6959723515207669	0.7767546796400857
deepstarr_12_rep2_frac1.0	homologs	deepstarr_12	2	1.0	0.6382920742034912	0.7390032410621643	0.6791664361953735	0.7556537389755249	0.6889803707118617	0.769464256029331
deepstarr_12_rep2_frac1.0	homologs_finetune	deepstarr_12	2	1.0	0.7210271954536438	0.7793570160865784	0.6882378458976746	0.7644314169883728	0.6983324784762338	0.7747216650730716
deepstarr_13_rep2_frac1.0	homologs	deepstarr_13	2	1.0	0.6270771026611328	0.7308962345123291	0.6812945604324341	0.7542592883110046	0.6848823539333678	0.771576448613847
deepstarr_13_rep2_frac1.0	homologs_finetune	deepstarr_13	2	1.0	0.7159031629562378	0.775611162185669	0.6892762780189514	0.7616357207298279	0.69798447219844	0.7775841030497629
deepstarr_14_rep2_frac1.0	homologs	deepstarr_14	2	1.0	0.6213905215263367	0.7286455631256104	0.6776353716850281	0.7542078495025635	0.6836061129256223	0.7699186293729614
deepstarr_14_rep2_frac1.0	homologs_finetune	deepstarr_14	2	1.0	0.7134097814559937	0.7743490934371948	0.6898043155670166	0.764629602432251	0.6993296206416478	0.7766950434683183
deepstarr_15_rep2_frac1.0	homologs	deepstarr_15	2	1.0	0.6280151009559631	0.7345116138458252	0.6844034194946289	0.7613069415092468	0.6877823132883005	0.7727220070381131
deepstarr_15_rep2_frac1.0	homologs_finetune	deepstarr_15	2	1.0	0.7195459604263306	0.7779355645179749	0.6922313570976257	0.7665810585021973	0.697923498668267	0.7794397535766474
deepstarr_16_rep2_frac1.0	homologs	deepstarr_16	2	1.0	0.6162148714065552	0.7242938876152039	0.6816734671592712	0.7516568303108215	0.6812158365769614	0.76948416438469
deepstarr_16_rep2_frac1.0	homologs_finetune	deepstarr_16	2	1.0	0.7114242315292358	0.7715630531311035	0.690456748008728	0.7628732323646545	0.6925021854774629	0.7758739346899463
deepstarr_17_rep2_frac1.0	homologs	deepstarr_17	2	1.0	0.6113801002502441	0.720370352268219	0.6787787675857544	0.7596414685249329	0.6789445602554929	0.7707678945194203
deepstarr_17_rep2_frac1.0	homologs_finetune	deepstarr_17	2	1.0	0.7106115818023682	0.7705175876617432	0.689841091632843	0.7632125616073608	0.6971124298349092	0.7770905378038799
deepstarr_18_rep2_frac1.0	homologs	deepstarr_18	2	1.0	0.6126785278320312	0.722518801689148	0.6765588521957397	0.7494978308677673	0.6840212791002307	0.7727429626425681
deepstarr_18_rep2_frac1.0	homologs_finetune	deepstarr_18	2	1.0	0.7108251452445984	0.7712473273277283	0.6913881897926331	0.7642190456390381	0.6973566201317422	0.7780569190081311
deepstarr_19_rep2_frac1.0	homologs	deepstarr_19	2	1.0	0.6033309698104858	0.7150431275367737	0.6741733551025391	0.7429961562156677	0.6782788044469066	0.7661519364765099
deepstarr_19_rep2_frac1.0	homologs_finetune	deepstarr_19	2	1.0	0.6999703049659729	0.7643377780914307	0.6851931214332581	0.7623212337493896	0.6933209971721249	0.7731957541505678
deepstarr_20_rep2_frac1.0	homologs	deepstarr_20	2	1.0	0.6009610295295715	0.7117712497711182	0.67024165391922	0.7535381317138672	0.6780476431883902	0.7680650007805714
deepstarr_20_rep2_frac1.0	homologs_finetune	deepstarr_20	2	1.0	0.7017765641212463	0.7652180194854736	0.6871461868286133	0.7591643929481506	0.6916401560832713	0.7737770735582338
